# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
8820 1.49611 14.5229
8830 1.48559 14.5227
8840 1.49051 14.5225
8850 1.49294 14.5223
8860 1.48386 14.5222
8870 1.48518 14.522
8880 1.48696 14.5219
8890 1.4995 14.5218
8900 1.50163 14.5217
8910 1.50737 14.5217
8920 1.5098 14.5218
8930 1.50431 14.5218
8940 1.50894 14.5219
8950 1.51266 14.5221
8960 1.51013 14.5222
8970 1.5021 14.5223
8980 1.4898 14.5224
8990 1.4881 14.5224
9000 1.48373 14.5224
9010 1.49767 14.5224
9020 1.50328 14.5225
9030 1.50447 14.5224
9040 1.50915 14.5224
9050 1.50662 14.5224
9060 1.50211 14.5225
9070 1.50028 14.5226
9080 1.49364 14.5227
9090 1.49107 14.5229
9100 1.50526 14.5231
9110 1.49759 14.5234
9120 1.5039 14.5237
9130 1.4961 14.524
9140 1.49974 14.5243
9150 1.50486 14.5246
9160 1.49884 14.5248
9170 1.49171 14.5251
9180 1.49249 14.5255
9190 1.48961 14.5258
9200 1.483 14.5262
9210 1.46794 14.5266
9220 1.46033 14.527
9230 1.45529 14.5274
9240 1.44895 14.5278
9250 1.44617 14.5282
9260 1.43995 14.5284
9270 1.43811 14.5287
9280 1.44071 14.5289
9290 1.44739 14.529
9300 1.44853 14.5292
9310 1.45557 14.5293
9320 1.45904 14.5295
9330 1.46088 14.5297
9340 1.48429 14.5298
9350 1.47454 14.53
9360 1.47435 14.5301
9370 1.47952 14.5302
9380 1.47449 14.5304
9390 1.48746 14.5304
9400 1.49614 14.5305
9410 1.4941 14.5304
9420 1.5061 14.5304
9430 1.50356 14.5304
9440 1.50096 14.5303
9450 1.50635 14.5302
9460 1.51429 14.5301
9470 1.51129 14.53
9480 1.49835 14.5299
9490 1.49321 14.5298
9500 1.48511 14.5297
9510 1.49764 14.5297
9520 1.50641 14.5298
9530 1.50307 14.5298
9540 1.50744 14.5299
9550 1.50156 14.53
9560 1.49827 14.5302
9570 1.49004 14.5303
9580 1.49228 14.5304
9590 1.49565 14.5304
9600 1.50493 14.5304
9610 1.49987 14.5304
9620 1.49895 14.5303
9630 1.50728 14.5303
9640 1.50377 14.5303
9650 1.49684 14.5302
9660 1.49388 14.5302
9670 1.49661 14.5302
9680 1.49175 14.5302
9690 1.50175 14.5302
9700 1.50831 14.5302
9710 1.4893 14.5302
9720 1.48196 14.5303
9730 1.47022 14.5302
9740 1.46449 14.5301
9750 1.47343 14.53
9760 1.49002 14.5299
9770 1.48748 14.5299
9780 1.49022 14.5298
9790 1.49061 14.5297
9800 1.48823 14.5296
9810 1.49646 14.5296
9820 1.48748 14.5295
9830 1.48015 14.5294
9840 1.47806 14.5293
9850 1.4807 14.5291
9860 1.47576 14.529
9870 1.47858 14.5289
9880 1.48868 14.5288
9890 1.49083 14.5286
9900 1.48794 14.5284
9910 1.47879 14.5282
9920 1.48914 14.5279
9930 1.49529 14.5277
9940 1.49615 14.5276
9950 1.50588 14.5275
9960 1.49879 14.5274
9970 1.50927 14.5274
9980 1.50126 14.5272
9990 1.50955 14.527
10000 1.51008 14.5268
10010 1.52084 14.5267
10020 1.51943 14.5265
10030 1.51745 14.5263
10040 1.51396 14.5261
10050 1.50094 14.5259
10060 1.5045 14.5257
10070 1.49432 14.5255
10080 1.49597 14.5253
10090 1.49863 14.5251
10100 1.50131 14.525
10110 1.50207 14.5248
10120 1.51316 14.5247
