# Time-averaged data for fix ave_time
# TimeStep v_kinetic_energy v_potential_energy
9970 1.51378 14.527
9980 1.49588 14.527
9990 1.49055 14.5271
10000 1.46958 14.527
10010 1.46811 14.5269
10020 1.51129 14.5266
10030 1.51949 14.5266
10040 1.50061 14.5268
10050 1.50289 14.527
10060 1.45765 14.5271
10070 1.47584 14.527
10080 1.51842 14.5267
10090 1.54144 14.5265
10100 1.52039 14.5266
10110 1.49901 14.5265
10120 1.50208 14.5265
10130 1.50079 14.5265
10140 1.49744 14.5266
10150 1.49431 14.5267
10160 1.507 14.5266
10170 1.50617 14.5262
10180 1.49605 14.5261
10190 1.48064 14.5261
10200 1.50077 14.5262
10210 1.5109 14.5262
10220 1.52486 14.5262
10230 1.52259 14.5259
10240 1.5279 14.5257
10250 1.52071 14.5255
10260 1.49178 14.5256
10270 1.50306 14.5256
10280 1.52226 14.5256
10290 1.51167 14.5256
10300 1.5022 14.5257
10310 1.50434 14.5258
10320 1.51206 14.5259
10330 1.49078 14.5259
10340 1.49413 14.5258
10350 1.50643 14.5259
10360 1.51166 14.5258
10370 1.50765 14.5256
10380 1.51759 14.5253
10390 1.48906 14.5252
10400 1.48721 14.525
10410 1.47733 14.525
10420 1.49068 14.525
10430 1.47042 14.5249
10440 1.47105 14.5248
10450 1.47481 14.5247
10460 1.4994 14.5244
10470 1.51379 14.5242
10480 1.47153 14.5241
10490 1.4797 14.5241
10500 1.5143 14.5241
10510 1.5082 14.524
10520 1.50519 14.524
10530 1.50349 14.5241
10540 1.50232 14.5242
10550 1.51769 14.524
10560 1.50266 14.5241
10570 1.50167 14.5239
10580 1.49531 14.5239
10590 1.49273 14.5238
10600 1.513 14.5237
10610 1.50428 14.5236
10620 1.51738 14.5235
10630 1.49436 14.5233
10640 1.50516 14.5231
10650 1.49931 14.5228
10660 1.50938 14.5228
10670 1.51777 14.5226
10680 1.51976 14.5224
10690 1.51051 14.5224
10700 1.5042 14.5224
10710 1.50007 14.5226
10720 1.49861 14.5229
10730 1.50061 14.5228
10740 1.4699 14.5226
10750 1.48833 14.5225
10760 1.52153 14.5226
10770 1.51429 14.5226
10780 1.52008 14.5225
10790 1.50541 14.5225
10800 1.52064 14.5223
10810 1.51476 14.5222
10820 1.51609 14.522
10830 1.49113 14.5219
10840 1.50866 14.5219
10850 1.48411 14.5218
10860 1.48733 14.5217
10870 1.4972 14.5216
10880 1.5035 14.5216
10890 1.48979 14.5217
10900 1.50346 14.5217
10910 1.50011 14.5219
10920 1.50563 14.522
10930 1.50677 14.522
10940 1.5135 14.5219
10950 1.5096 14.5218
10960 1.51748 14.5218
10970 1.50572 14.5218
10980 1.49318 14.5218
10990 1.49478 14.522
11000 1.48616 14.522
11010 1.50323 14.522
11020 1.52211 14.5222
11030 1.52178 14.5221
11040 1.4904 14.5219
11050 1.51006 14.5218
11060 1.47897 14.5218
11070 1.49763 14.5217
11080 1.50616 14.5216
11090 1.50198 14.5215
11100 1.51956 14.5215
11110 1.50499 14.5213
11120 1.49636 14.5212
11130 1.5069 14.5212
11140 1.48612 14.5211
11150 1.49213 14.5211
11160 1.5085 14.5211
11170 1.49183 14.5211
11180 1.51169 14.5211
11190 1.50576 14.5211
11200 1.48518 14.5212
11210 1.50794 14.5213
11220 1.5022 14.5214
11230 1.48297 14.5215
11240 1.49496 14.5215
11250 1.47782 14.5216
11260 1.51917 14.5215
11270 1.5004 14.5214
11280 1.50219 14.5213
11290 1.49481 14.5213
11300 1.47938 14.5213
11310 1.50429 14.5212
11320 1.53237 14.5211
11330 1.52585 14.521
11340 1.5188 14.5211
11350 1.51711 14.521
11360 1.48743 14.5211
11370 1.50911 14.5214
11380 1.50976 14.5216
11390 1.49082 14.5219
11400 1.49366 14.522
11410 1.49126 14.5222
11420 1.49887 14.5223
11430 1.46497 14.5223
11440 1.51271 14.5225
11450 1.47231 14.5229
11460 1.47976 14.5231
11470 1.48157 14.5233
11480 1.49172 14.5234
11490 1.50142 14.5235
11500 1.51352 14.5235
11510 1.49156 14.5235
11520 1.50813 14.5235
11530 1.53263 14.5232
11540 1.5281 14.5229
11550 1.51088 14.5228
11560 1.50659 14.5228
11570 1.53875 14.523
11580 1.51806 14.5229
11590 1.52979 14.5229
11600 1.53678 14.5231
11610 1.49404 14.5232
11620 1.51209 14.5233
11630 1.49563 14.5233
11640 1.53503 14.5233
11650 1.52562 14.5231
11660 1.51098 14.523
11670 1.49812 14.5231
11680 1.50199 14.5231
11690 1.49103 14.5233
11700 1.52234 14.5234
11710 1.50541 14.5235
11720 1.49454 14.5235
11730 1.50313 14.5234
11740 1.48115 14.5232
11750 1.50453 14.5233
11760 1.49629 14.5233
11770 1.50253 14.5234
11780 1.51812 14.5236
11790 1.5156 14.5238
11800 1.51311 14.524
11810 1.51838 14.524
11820 1.49049 14.524
11830 1.48148 14.5239
11840 1.47316 14.5239
11850 1.5038 14.5239
11860 1.48805 14.5241
11870 1.50798 14.5243
11880 1.48085 14.5246
11890 1.49426 14.5248
11900 1.50185 14.525
11910 1.53115 14.5249
11920 1.49332 14.525
11930 1.48993 14.5249
11940 1.47234 14.5248
11950 1.48262 14.5247
11960 1.47946 14.5248
11970 1.50555 14.5249
11980 1.4999 14.5251
11990 1.49249 14.5254
12000 1.49333 14.5256
12010 1.50833 14.5259
12020 1.47351 14.5261
12030 1.45102 14.526
12040 1.48666 14.5258
12050 1.51473 14.5256
12060 1.48687 14.5254
12070 1.50669 14.5255
12080 1.48999 14.5256
12090 1.50999 14.5256
12100 1.50426 14.5256
12110 1.51872 14.5256
12120 1.5112 14.5257
